"","id","org","year","donor","donor_specific","type_donor","internal_donor","donor_continent","amount_nominal","amount_currency2","amount_currency","earmarked","hq","full_series","granularity","source","page","accessed","link","comment","assign","value","amount_nominal_usd","operations","issue_area","issue_area2","issue_area3","staff","comments","staff_quantile","recipient_quantile"
"890",580,"GAVI",2013,"Gates Foundation",NA,"private","no",NA,25106000,"USD","USD",NA,NA,TRUE,"very granular","gavi_fr_2013","85",2022-01-12,"https://www.gavi.org/sites/default/files/sites/default/files/document/evaluations/financial-reports/GAVI%20Alliance%202013%20Annual%20Financial%20Report.pdf",NA,"remo",1,25106000,"field","Health","Health","Vaccination",600,"Staff: estimated by www.craft.co","4th_quantile","2nd_quantile"
"891",8096,"IOM",2005,"Foundation ""Remembrance, Responsibility and Future""","voluntary contribution","private","no",NA,306310909,"USD","USD",NA,NA,TRUE,"very granular","iom_fr_2005","34",2022-02-14,"https://www.iom.int/resources/mc/2196-financial-report-year-ended-31-december-2005",NA,"remo",1,306310909,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"892",14515,"UNHCR",2013,"Uruguay",NA,"public","no","Latin America",5000,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2013","118-121",2021-12-26,"https://www.unhcr.org/publications/fundraising/539809dc0/unhcr-global-report-2013-funding-unhcrs-programmes.html",NA,"R",1,5000,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"893",30725,"WTO",2020,"Central African Republic",NA,"public","no","Africa",29325,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2020","180-1",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.938895,31233.5245155209,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"894",22915,"WHO",2018,"Japan",NA,"public","no","Asia",7100000,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,7100000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"895",15958,"UNOG",2002,"Algeria","assessed contribution","public","no","Africa",77494.6493,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2002","9-14",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2002-3","remo",1,77494.6493,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"896",28669,"WTO",2006,"Tanzania",NA,"public","no","Oceania",38214,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2006","108-11",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.253843,30477.4999740797,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"897",21147,"WHO",2016,"Chiba University",NA,"private","no",NA,182000,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,182000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"898",22150,"WHO",2017,"International Union against Tuberculosis and Lung Disease (IUATLD)",NA,"private","no",NA,361000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,361000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"899",17243,"UNOG",2008,"Rwanda","assessed contribution","public","no","Africa",1910.7227667276,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2008","8-13",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2008-9","remo",1,1910.7227667276,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"900",9580,"IOM",2014,"United Kingdom","assessed contribution","public","no","Europe",2386517,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2014","48-53",2022-02-15,"https://governingbodies.iom.int/system/files/en/council/106/C106-4-Financial-Report-2014.pdf","outstanding contributions were deducted","remo",0.916151,2604938.48721444,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"901",7431,"ILO",2020,"Kyrgyzstan",NA,"public","no","Asia",9,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2020","85-93",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_787243.pdf","Assessed contributions according to UN allocations assessment","remo",0.938895,9.58573642420079,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"902",140,"DNDI",2014,"France","MAEE","public","no","Europe",1597244,"EUR","EUR",NA,NA,FALSE,"very granular","fr_dndi_2014","73",2022-10-10,"https://dndi.org/resources/publications/",NA,"livio",0.752728,2121940.46189327,"non-field","Health","Health","Diseases",270,"Operations: Doing/ supporting research in cooperation with chemical entities; Staff: as of 2022","4th_quantile","4th_quantile"
"903",13780,"UNHCR",2008,NA,"Belgium","private","no",NA,15189,"USD","USD",NA,NA,TRUE,"partially granular","unhcr_fr_2008","70-72",2021-12-25,"https://www.unhcr.org/publications/fundraising/4a2d1a4b2/unhcr-global-report-2008-funding-unhcrs-programmes.html","Private Donors","R",1,15189,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"904",19311,"UNOG",2019,"Latvia","assessed contribution","public","no","Europe",133345.860223836,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2019","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2018-9","remo",1,133345.860223836,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"905",4699,"ILO",2006,"Armenia",NA,"public","no","Europe",7429,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2006-7","18-21",2022-01-05,"https://www.ilo.org/wcmsp5/groups/public/---ed_mas/---finance/documents/genericdocument/wcms_735407.pdf","Assessed contributions according to UN allocations assessment","remo",1.253843,5924.98422848794,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"906",27469,"WIPO",2019,"Ukraine",NA,"public","no","Europe",11395,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2018-9","237-240",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2018_2019.pdf",NA,"R",0.993775,11466.3782043219,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"907",24257,"WHO",2020,"Global Fund","Global Fund to Fight AIDS, Tuberculosis and Malaria (GFATM)","private","yes",NA,500000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,500000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"908",3663,"ICRC",2017,"Liechtenstein",NA,"public","no","Europe",700000,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2017","546-50",2022-10-12,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",0.984692,710882.18448002,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"909",22912,"WHO",2018,"ITU",NA,"public","yes",NA,3000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,3000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"910",1043,"Global Fund",2010,"Belgium",NA,"public","no","Europe",27413000,"USD","USD",NA,NA,TRUE,"very granular","ar_globalfund_2010","23",2021-12-21,"https://www.theglobalfund.org/en/archive/annual-reports/",NA,"livio",1,27413000,"non-field","Health","Health","AIDS, Tuberculosis, Malaria",700,"Operations: GF invests money into countries, research, local implementors; Staff: as of 2022","3rd_quantile","1st_quantile"
"911",8643,"IOM",2009,"Bangladesh","assessed contribution","public","no","Asia",4132,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2009","29-33",2022-02-15,"https://www.iom.int/resources/mc/2293-financial-report-year-ended-31-december-2009-1","outstanding contributions were deducted","remo",1.088142,3797.29851434831,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"912",2360,"ICRC",2007,"Odeon Foundation",NA,"private","no",NA,42700,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2007","423-427",2022-02-22,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.200366,35572.483725797,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"913",12604,"OHCHR",2020,"Lithuania",NA,"public","no","Europe",36335,"USD","USD",NA,NA,TRUE,"very granular","ohchr_ar_2020","108-109",2021-12-22,"https://www.ohchr.org/Documents/Publications/OHCHRreport2020.pdf","current USD = USD as of time of report","remo",1,36335,"field","Humanitarian Law and Action","Peace","Human Rights",905,"Staff: considered are only professional (P) and higher categories; as of June 2020; issue_area from https://www.geneve-int.ch/resources-topic","3rd_quantile","4th_quantile"
"914",20840,"WHO",2007,"Barbados",NA,"public","no","Latin America",44660,"USD","USD",NA,NA,TRUE,"very granular","who_fr_2006-7","47-51",2022-01-10,"https://apps.who.int/iris/bitstream/handle/10665/23482/A61_20-en.pdf?sequence=1&isAllowed=y","Assessed contributions; covering 2006 and 2007","R",1,44660,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"915",6217,"ILO",2015,"Australia",NA,"public","no","Oceania",7897419,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2015","70-74",2022-01-05,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_480366.pdf","Assessed contributions according to UN allocations assessment","remo",0.962381,8206125.22483299,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"916",10203,"IOM",2018,"Lithuania","assessed contribution","public","no","Europe",39336,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2018","55-61",2022-02-15,"https://governingbodies.iom.int/system/files/en/council/110/C-110-3%20-%20Financial%20Report%202018.pdf","outstanding contributions were deducted","remo",0.977883,40225.6711692503,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"917",1083,"Global Fund",2011,"Denmark",NA,"public","no","Europe",30723000,"USD","USD",NA,NA,TRUE,"very granular","ar_globalfund_2011","24, 25",2021-12-22,"https://www.theglobalfund.org/en/archive/annual-reports/",NA,"livio",1,30723000,"non-field","Health","Health","AIDS, Tuberculosis, Malaria",700,"Operations: GF invests money into countries, research, local implementors; Staff: as of 2022","3rd_quantile","1st_quantile"
"918",21210,"WHO",2016,"Finland",NA,"public","no","Europe",39500,"USD","USD",NA,NA,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,39500,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"919",944,"Global Fund",2005,"Uganda",NA,"public","no","Africa",500000,"USD","USD",NA,NA,TRUE,"very granular","ar_globalfund_2005","25",2021-12-21,"https://www.theglobalfund.org/en/archive/annual-reports/",NA,"livio",1,500000,"non-field","Health","Health","AIDS, Tuberculosis, Malaria",700,"Operations: GF invests money into countries, research, local implementors; Staff: as of 2022","3rd_quantile","1st_quantile"
"920",23264,"WHO",2018,"University of Exeter<U+00A0>",NA,"private","no",NA,47500,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,47500,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"921",31218,"WHO",2020,"Slovakia","assessed contributions","public","no","Europe",749328,"USD","USD",NA,NA,TRUE,"very granular","CEB Portal","-",2022-04-09,"https://unsceb.org/fs-revenue-government-donor",NA,"livio",1,749328,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"922",11308,"OHCHR",2008,"Chile",NA,"public","no","Latin America",28000,"USD","USD",FALSE,NA,TRUE,"very granular","ohchr_ar_2008","174-179",2021-12-21,"https://www.ohchr.org/Documents/Press/OHCHR_Report_2008.pdf","current USD = USD as of time of report","remo",1,28000,"field","Humanitarian Law and Action","Peace","Human Rights",905,"Staff: considered are only professional (P) and higher categories; as of June 2020; issue_area from https://www.geneve-int.ch/resources-topic","3rd_quantile","4th_quantile"
"923",26556,"WIPO",2015,"Brunei Darussalam",NA,"public","no","Asia",5697,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2014-5","260-263",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2014_2015.pdf",NA,"R",0.962381,5919.69292826853,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"924",14005,"UNHCR",2010,"Ireland",NA,"public","no","Europe",7738301,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2010","85-88",2021-12-25,"https://www.unhcr.org/publications/fundraising/4dfdbf3915/unhcr-global-report-2010-funding-unhcrs-programmes.html",NA,"R",1,7738301,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"925",20603,"WHO",2005,"Peru",NA,"public","no","Latin America",24595,"USD","USD",NA,NA,TRUE,"very granular","who_fr_2004-5","49-53",2022-01-10,"https://apps.who.int/iris/bitstream/handle/10665/21317/A59_28-en.pdf?sequence=1&isAllowed=y","Assessed contributions; covering 2004 and 2005","R",1,24595,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"926",27636,"WIPO",2020,"Singapore",NA,"public","no","Asia",11395,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2020-1","231-234",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2020_2021.pdf",NA,"R",0.938895,12136.6073948631,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"927",20274,"WHO",2003,"Panama",NA,"public","no","Latin America",33187.5,"USD","USD",NA,NA,TRUE,"very granular","who_fr_2002-3","47-51",2022-01-10,"https://apps.who.int/gb/ebwha/pdf_files/WHA57/A57_20-en.pdf","Assessed contributions; covering 2002 and 2003","R",1,33187.5,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"928",15146,"UNHCR",2018,"Azerbaijan",NA,"public","no","Asia",7200,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2018","52-53",2021-12-27,"https://reporting.unhcr.org/sites/default/files/gr2018/pdf/02_Funding.pdf",NA,"R",1,7200,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"929",31496,"WHO",2019,"Gabon","assessed contributions","public","no","Africa",81340,"USD","USD",NA,NA,TRUE,"very granular","CEB Portal","-",2022-04-09,"https://unsceb.org/fs-revenue-government-donor",NA,"livio",1,81340,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"930",15792,"UNOG",2001,"Bulgaria","assessed contribution","public","no","Europe",13514.84484,"USD","USD",NA,NA,FALSE,"very granular","UN_Sec_Contr_2001","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2000-1","remo",1,13514.84484,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"931",18522,"UNOG",2015,"Iceland","assessed contribution","public","no","Europe",80699.5092418205,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2015","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2014-15","remo",1,80699.5092418205,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"932",30046,"WTO",2015,"Venezuela",NA,"public","no","Latin America",735080,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2015","160-1",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.962381,763813.915694512,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
